cardMstId,frontSkillMstId,backSkillMstId,autoSkillMstId,questSkillMstId,artMstId,questArtMstId,protectorSkillMstId,teamId,akbMemberMstId,seriesMstId,name,shortName,resourceName,assetBundleName,cardUniqueId,roleType,cardType,cardDetailType,weaponType,setEffectSeriesId,rarity,giveItemMstId,medalCount,attribute,kind,kindDetail,modeType,shaderType,maxLevel,maxAttack,maxMagicAttack,maxDefence,maxMagicDefence,addAttackValue,addMagicAttackValue,addDefenceValue,addMagicDefenceValue,defaultSellPrice,description,evolutionLevel,maxEvolutionLevel,deckCost,materialSkillExp,materialMergeExp,isInfiniteEvolution,isParameterCustomEnabled,isSkillCustomEnabled,isDeckDisabled,isRelease,createdTime
100,1335,1335,976,76,0,0,0,0,0,0,Accursed Gun,Accursed Gun,100,card/4,47,0,1,7,15,0,6,2,64,1,0,0,0,0,120,1390,2081,1108,738,8,12,6,4,150000,Cursed Gun of Resentment Description,1,0,16,1000,10000,0,0,0,0,1,0
101,3342,3342,972,2820,0,0,0,0,0,0,Hunter's Soul,Hunter's Soul,101,card/0,48,0,1,8,18,0,5,2,64,1,0,0,0,0,80,921,1377,492,734,8,13,4,6,55000,Hunter's Soul Description,0,0,16,1000,5500,0,0,0,0,1,0
102,3342,3342,972,2820,0,0,0,0,0,0,Hunter's Soul,Hunter's Soul,102,card/5,48,0,1,8,18,0,6,2,64,1,0,0,0,0,120,1392,2083,742,1108,8,12,4,6,150000,Hunter's Soul Description,1,0,16,1000,10000,0,0,0,0,1,0
103,1006,1006,1049,316,0,0,0,0,0,0,Fiddle of Delusion,Fiddle of Delusion,103,card/0,49,0,1,1,3,0,5,2,64,1,0,0,0,0,80,923,1379,738,492,8,13,6,4,55000,Fiddle of Delusion Description,0,0,16,1000,5500,0,0,0,0,1,0
104,1006,1006,1049,316,0,0,0,0,0,0,Fiddle of Delusion,Fiddle of Delusion,104,card/5,49,0,1,1,3,0,6,2,64,1,0,0,0,0,120,1394,2085,1112,742,8,12,6,4,150000,Fiddle of Delusion Description,1,0,16,1000,10000,0,0,0,0,1,0
105,1021,1021,974,396,0,0,0,0,0,0,Omniscient Book,Omniscient Book,105,card/0,50,0,1,2,4,0,5,2,64,2,0,0,0,0,80,925,1381,740,494,8,13,6,4,55000,Omniscient Book Description,0,0,16,1000,5500,0,0,0,0,1,0
106,1021,1021,974,396,0,0,0,0,0,0,Omniscient Book,Omniscient Book,106,card/5,50,0,1,2,4,0,6,2,64,2,0,0,0,0,120,1396,2087,1114,744,8,12,6,4,150000,Omniscient Book Description,1,0,16,1000,10000,0,0,0,0,1,0
107,829,829,1049,498,0,0,0,0,0,0,Staff of Bondage,Staff of Bondage,107,card/0,51,0,1,4,6,0,5,2,64,2,0,0,0,0,80,927,1383,498,740,8,13,4,6,55000,Staff of Bondage Description,0,0,16,1000,5500,0,0,0,0,1,0
108,829,829,1049,498,0,0,0,0,0,0,Staff of Bondage,Staff of Bondage,108,card/5,51,0,1,4,6,0,6,2,64,2,0,0,0,0,120,1398,2089,748,1114,8,12,4,6,150000,Staff of Bondage Description,1,0,16,1000,10000,0,0,0,0,1,0
109,994,994,1032,35,0,0,0,0,0,0,Mirror to the World,Mirror to the World,109,card/0,52,0,1,3,5,0,4,2,8,2,0,0,0,0,70,523,971,493,331,5,10,5,3,18500,Mirror to Another World Description,0,0,13,300,5500,0,0,0,0,1,0
110,994,994,1032,35,0,0,0,0,0,0,Mirror to the World,Mirror to the World,110,card/5,52,0,1,3,5,0,5,2,8,2,0,0,0,0,80,635,1192,598,398,6,11,5,3,55000,Mirror to Another World Description,1,0,13,300,10000,0,0,0,0,1,0
111,991,991,975,14,0,0,0,0,0,0,False Victor,False Victor,111,card/0,53,0,1,5,7,0,5,2,64,2,0,0,0,0,80,1473,779,492,734,13,7,4,6,55000,False Victor Description,0,0,16,1000,5500,0,0,0,0,1,0
112,991,991,975,14,0,0,0,0,0,0,False Victor,False Victor,112,card/5,53,0,1,5,7,0,6,2,64,2,0,0,0,0,120,2226,1180,742,1108,13,6,4,6,150000,False Victor Description,1,0,16,1000,10000,0,0,0,0,1,0
113,3265,3265,973,3369,0,0,0,0,0,0,Soul Shell,Soul Shell,113,card/0,54,0,1,6,12,0,5,2,64,2,0,0,0,0,80,1383,919,494,736,13,8,4,6,55000,Soul Poured into a Vessel Description,0,0,16,1000,5500,0,0,0,0,1,0
114,3265,3265,973,3369,0,0,0,0,0,0,Soul Shell,Soul Shell,114,card/5,54,0,1,6,12,0,6,2,64,2,0,0,0,0,120,2089,1390,744,1110,12,8,4,6,150000,Soul Poured into a Vessel Description,1,0,16,1000,10000,0,0,0,0,1,0
115,1007,1007,1046,292,0,0,0,0,0,0,Burning Satiation,Burning Satiation,115,card/0,55,0,1,1,2,0,4,2,8,2,0,0,0,0,70,873,703,469,379,9,7,5,4,18500,Saturated Yearning Description,0,0,13,300,1600,0,0,0,0,1,0
116,1007,1007,1046,292,0,0,0,0,0,0,Burning Satiation,Burning Satiation,116,card/5,55,0,1,1,2,0,5,2,8,2,0,0,0,0,80,1080,871,579,468,10,8,5,4,55000,Saturated Yearning Description,1,0,13,300,5500,0,0,0,0,1,0
117,1015,1015,1049,355,0,0,0,0,0,0,Flood Records,Flood Records,117,card/0,56,0,1,2,4,0,4,2,8,2,0,0,0,0,70,875,705,383,469,9,7,4,5,18500,Record of Heavy Floods Description,0,0,13,300,1600,0,0,0,0,1,0
118,1015,1015,1049,355,0,0,0,0,0,0,Flood Records,Flood Records,118,card/5,56,0,1,2,4,0,5,2,8,2,0,0,0,0,80,1082,873,472,579,10,8,4,5,55000,Record of Heavy Floods Description,1,0,13,300,5500,0,0,0,0,1,0
119,1030,1030,1049,250,0,0,0,0,0,0,Engraved Blue Staff,Engraved Blue Staff,119,card/0,57,0,1,4,6,0,4,2,8,2,0,0,0,0,70,711,873,473,383,7,9,5,4,18500,Blue Staff of Time Description,0,0,13,300,1600,0,0,0,0,1,0
120,1030,1030,1049,250,0,0,0,0,0,0,Engraved Blue Staff,Engraved Blue Staff,120,card/5,57,0,1,4,6,0,5,2,8,2,0,0,0,0,80,869,1070,573,462,8,10,5,4,55000,Blue Staff of Time Description,1,0,13,300,5500,0,0,0,0,1,0
121,3286,3286,986,2216,0,0,0,0,0,0,Fool's Desire,Fool's Desire,121,card/0,58,0,1,3,5,0,5,2,64,2,0,0,0,0,80,1070,1319,705,569,10,12,6,5,55000,Fool's Desire Description,0,0,16,1000,1600,0,0,0,0,1,0
122,3286,3286,986,2216,0,0,0,0,0,0,Fool's Desire,Fool's Desire,122,card/5,58,0,1,3,5,0,6,2,64,2,0,0,0,0,120,1618,1996,1064,860,9,11,6,5,150000,Fool's Desire Description,1,0,16,1000,5500,0,0,0,0,1,0
123,1282,1282,1032,8,0,0,0,0,0,0,Gourmand's Special,Gourmand's Special,123,card/0,59,0,1,5,9,0,4,2,8,2,0,0,0,0,70,871,701,467,377,9,7,5,4,18500,Best Meal Description,0,0,13,300,1600,0,0,0,0,1,0
124,1282,1282,1032,8,0,0,0,0,0,0,Gourmand's Special,Gourmand's Special,124,card/5,59,0,1,5,9,0,5,2,8,2,0,0,0,0,80,1078,869,577,466,10,8,5,4,55000,Best Meal Description,1,0,13,300,5500,0,0,0,0,1,0
125,1283,1283,1039,26,0,0,0,0,0,0,Revolutionary's Maul,Revolutionary's Maul,125,card/0,60,0,1,6,11,0,4,2,8,2,0,0,0,0,70,873,703,381,467,9,7,4,5,18500,Great Hammer of Revolution Description,0,0,13,300,1600,0,0,0,0,1,0
126,1283,1283,1039,26,0,0,0,0,0,0,Revolutionary's Maul,Revolutionary's Maul,126,card/6,60,0,1,6,11,0,5,2,8,2,0,0,0,0,80,1080,871,470,577,10,8,4,5,55000,Great Hammer of Revolution Description,1,0,13,300,5500,0,0,0,0,1,0
127,1284,1284,1032,11,0,0,0,0,0,0,Death's Grandeur,Death's Grandeur,127,card/0,61,0,1,7,16,0,4,2,8,2,0,0,0,0,70,709,871,471,381,7,9,5,4,18500,Beauty of Dying Description,0,0,13,300,1600,0,0,0,0,1,0
128,1284,1284,1032,11,0,0,0,0,0,0,Death's Grandeur,Death's Grandeur,128,card/6,61,0,1,7,16,0,5,2,8,2,0,0,0,0,80,877,1078,581,470,8,10,5,4,55000,Beauty of Dying Description,1,0,13,300,5500,0,0,0,0,1,0
129,994,994,1040,35,0,0,0,0,0,0,The Lost Spear,The Lost Spear,129,card/0,62,0,1,8,18,0,4,2,8,2,0,0,0,0,70,711,873,473,383,7,9,5,4,18500,Spear of Indecision Description,0,0,13,300,1600,0,0,0,0,1,0
130,994,994,1040,35,0,0,0,0,0,0,The Lost Spear,The Lost Spear,130,card/6,62,0,1,8,18,0,5,2,8,2,0,0,0,0,80,869,1070,573,462,8,10,5,4,55000,Spear of Indecision Description,1,0,13,300,5500,0,0,0,0,1,0
131,1003,1003,1046,289,0,0,0,0,0,0,Origin of Control,Origin of Control,131,card/0,63,0,1,1,1,0,4,2,8,2,0,0,0,0,70,703,865,377,463,7,9,4,5,18500,Foundational Control Description,0,0,13,300,1600,0,0,0,0,1,0
132,1003,1003,1046,289,0,0,0,0,0,0,Origin of Control,Origin of Control,132,card/6,63,0,1,1,1,0,5,2,8,2,0,0,0,0,80,871,1072,466,573,8,10,4,5,55000,Foundational Control Description,1,0,13,300,5500,0,0,0,0,1,0
133,1368,1368,1038,364,0,0,0,0,0,0,Book of Judgment,Book of Judgment,133,card/0,64,0,1,2,4,0,4,2,8,3,0,0,0,0,70,705,867,467,377,7,9,5,4,18500,Book of Judgment Description,0,0,13,300,1600,0,0,0,0,1,0
134,1368,1368,1038,364,0,0,0,0,0,0,Book of Judgment,Book of Judgment,134,card/6,64,0,1,2,4,0,5,2,8,3,0,0,0,0,80,873,1074,577,466,8,10,5,4,55000,Book of Judgment Description,1,0,13,300,5500,0,0,0,0,1,0
135,1027,1027,1045,249,0,0,0,0,0,0,Sands of Time,Sands of Time,135,card/0,65,0,1,4,6,0,4,2,8,3,0,0,0,0,70,873,703,381,467,9,7,4,5,18500,Inlet Hourglass Description,0,0,13,300,1600,0,0,0,0,1,0
136,1027,1027,1045,249,0,0,0,0,0,0,Sands of Time,Sands of Time,136,card/6,65,0,1,4,6,0,5,2,8,3,0,0,0,0,80,1080,871,470,577,10,8,4,5,55000,Inlet Hourglass Description,1,0,13,300,5500,0,0,0,0,1,0
137,994,994,1049,35,0,0,0,0,0,0,Petals of Resurrection,Petals of Resurrecti,137,card/0,66,0,1,3,5,0,4,2,8,2,0,0,0,0,70,709,871,383,469,7,9,4,5,18500,Petal of Revival Description,0,0,13,300,1600,0,0,0,0,1,0
138,994,994,1049,35,0,0,0,0,0,0,Petals of Resurrection,Petals of Resurrecti,138,card/6,66,0,1,3,5,0,5,2,8,2,0,0,0,0,80,877,1078,472,579,8,10,4,5,55000,Petal of Revival Description,1,0,13,300,5500,0,0,0,0,1,0
139,1282,1282,1039,8,0,0,0,0,0,0,Nocturne's Sword,Nocturne's Sword,139,card/0,67,0,1,5,7,0,4,2,8,2,0,0,0,0,70,877,707,385,471,9,7,4,5,18500,Nocturnal Sword Description,0,0,13,300,1600,0,0,0,0,1,0
140,1282,1282,1039,8,0,0,0,0,0,0,Nocturne's Sword,Nocturne's Sword,140,card/6,67,0,1,5,7,0,5,2,8,2,0,0,0,0,80,1074,865,464,571,10,8,4,5,55000,Nocturnal Sword Description,1,0,13,300,5500,0,0,0,0,1,0
141,619,619,1036,212,0,0,0,0,0,0,Death and Agony,Death and Agony,141,card/0,68,0,1,6,12,0,4,2,8,2,0,0,0,0,70,869,699,465,375,9,7,5,4,18500,Death Rattle of the Gathered Bait Description,0,0,13,300,1600,0,0,0,0,1,0
142,619,619,1036,212,0,0,0,0,0,0,Death and Agony,Death and Agony,142,card/6,68,0,1,6,12,0,5,2,8,2,0,0,0,0,80,1076,867,575,464,10,8,5,4,55000,Death Rattle of the Gathered Bait Description,1,0,13,300,5500,0,0,0,0,1,0
143,1284,1284,1040,11,0,0,0,0,0,0,Big Bad Bow,Big Bad Bow,143,card/0,69,0,1,7,17,0,4,2,8,2,0,0,0,0,70,705,867,379,465,7,9,4,5,18500,Bow of the Great Wolf Description,0,0,13,300,1600,0,0,0,0,1,0
144,1284,1284,1040,11,0,0,0,0,0,0,Big Bad Bow,Big Bad Bow,144,card/6,69,0,1,7,17,0,5,2,8,2,0,0,0,0,80,873,1074,468,575,8,10,4,5,55000,Bow of the Great Wolf Description,1,0,13,300,5500,0,0,0,0,1,0
145,598,598,1036,191,0,0,0,0,0,0,Alternate Life,Alternate Life,145,card/0,70,0,1,8,19,0,4,2,8,2,0,0,0,0,70,707,869,381,467,7,9,4,5,18500,Alternate Life Description,0,0,13,300,1600,0,0,0,0,1,0
146,598,598,1036,191,0,0,0,0,0,0,Alternate Life,Alternate Life,146,card/6,70,0,1,8,19,0,5,2,8,2,0,0,0,0,80,875,1076,470,577,8,10,4,5,55000,Alternate Life Description,1,0,13,300,5500,0,0,0,0,1,0
147,1299,1299,989,17,0,0,0,0,0,0,The Destroyer,The Destroyer,147,card/0,71,0,1,7,15,0,5,2,64,2,0,0,0,0,80,789,1475,742,496,7,13,6,4,55000,The Destroyer Description,0,0,16,1000,5500,0,0,0,0,1,0
148,1299,1299,989,17,0,0,0,0,0,0,The Destroyer,The Destroyer,148,card/6,71,0,1,7,15,0,6,2,64,2,0,0,0,0,120,1190,2228,1116,746,6,13,6,4,150000,The Destroyer Description,1,0,16,1000,10000,0,0,0,0,1,0
149,634,634,974,209,0,0,0,0,0,0,Holy Dragon Lance,Holy Dragon Lance,149,card/0,72,0,1,8,18,0,5,2,64,2,0,0,0,0,80,791,1477,500,742,7,13,4,6,55000,Dragoon's Holy Spear Description,0,0,16,1000,5500,0,0,0,0,1,0
150,634,634,974,209,0,0,0,0,0,0,Holy Dragon Lance,Holy Dragon Lance,150,card/6,72,0,1,8,18,0,6,2,64,2,0,0,0,0,120,1182,2220,740,1106,6,13,4,6,150000,Dragoon's Holy Spear Description,1,0,16,1000,10000,0,0,0,0,1,0
151,1351,1351,1046,262,0,0,0,0,0,0,Blessed Violin,Blessed Violin,151,card/0,73,0,1,1,3,0,3,2,1,2,0,0,0,0,60,309,378,207,166,4,5,2,2,5000,Violin of Happiness Description,0,0,9,100,200,0,0,0,0,1,0
152,1351,1351,1046,262,0,0,0,0,0,0,Blessed Violin,Blessed Violin,152,card/7,73,0,1,1,3,0,4,2,1,2,0,0,0,0,70,492,603,327,264,5,6,3,2,18500,Violin of Happiness Description,1,0,9,100,1600,0,0,0,0,1,0
153,1364,1364,1046,331,0,0,0,0,0,0,Tome of Visions,Tome of Visions,153,card/0,74,0,1,2,4,0,3,2,1,2,0,0,0,0,60,394,483,236,190,5,6,3,2,5000,Tome of Visions Description,0,0,11,100,200,0,0,0,0,1,0
154,1364,1364,1046,331,0,0,0,0,0,0,Tome of Visions,Tome of Visions,154,card/7,74,0,1,2,4,0,4,2,1,2,0,0,0,0,70,600,737,398,322,6,8,4,3,18500,Tome of Visions Description,1,0,11,100,1600,0,0,0,0,1,0
155,1364,1364,1046,331,0,0,0,0,0,0,Tome of Visions,Tome of Visions,155,card/7,74,0,1,2,4,0,5,2,1,2,0,0,0,0,80,740,910,491,397,6,8,4,3,55000,Tome of Visions Description,2,0,11,100,5500,0,0,0,0,1,0
156,1029,1029,1035,248,0,0,0,0,0,0,Devilish Staff,Devilish Staff,156,card/0,75,0,1,4,6,0,3,2,1,2,0,0,0,0,60,397,486,195,237,5,6,2,3,5000,Staff of Evil Daemons Description,0,0,11,100,200,0,0,0,0,1,0
157,1029,1029,1035,248,0,0,0,0,0,0,Devilish Staff,Devilish Staff,157,card/7,75,0,1,4,6,0,4,2,1,2,0,0,0,0,70,603,740,327,399,6,8,3,4,18500,Staff of Evil Daemons Description,1,0,11,100,1600,0,0,0,0,1,0
158,1029,1029,1035,248,0,0,0,0,0,0,Devilish Staff,Devilish Staff,158,card/7,75,0,1,4,6,0,5,2,1,2,0,0,0,0,80,743,913,402,492,6,8,3,4,55000,Staff of Evil Daemons Description,2,0,11,100,5500,0,0,0,0,1,0
159,1248,1248,1042,23,0,0,0,0,0,0,Fairy Song,Fairy Song,159,card/0,76,0,1,3,5,0,3,2,1,2,0,0,0,0,60,400,489,242,196,5,6,3,2,5000,Faery Song Description,0,0,11,100,200,0,0,0,0,1,0
160,1248,1248,1042,23,0,0,0,0,0,0,Fairy Song,Fairy Song,160,card/7,76,0,1,3,5,0,4,2,1,2,0,0,0,0,70,596,733,394,318,6,8,4,3,18500,Faery Song Description,1,0,11,100,1600,0,0,0,0,1,0
161,1248,1248,1042,23,0,0,0,0,0,0,Fairy Song,Fairy Song,161,card/7,76,0,1,3,5,0,5,2,1,2,0,0,0,0,80,736,906,487,393,6,8,4,3,55000,Faery Song Description,2,0,11,100,5500,0,0,0,0,1,0
162,1249,1249,1039,2,0,0,0,0,0,0,Sword of Sacrifice,Sword of Sacrifice,162,card/0,77,0,1,5,10,0,3,2,1,2,0,0,0,0,60,537,431,235,189,7,5,3,2,5000,Great Sword of Embracing Sacrifice Description,0,0,12,100,200,0,0,0,0,1,0
163,1249,1249,1039,2,0,0,0,0,0,0,Sword of Sacrifice,Sword of Sacrifice,163,card/7,77,0,1,5,10,0,4,2,1,2,0,0,0,0,70,805,648,432,349,8,7,4,3,18500,Great Sword of Embracing Sacrifice Description,1,0,12,100,1600,0,0,0,0,1,0
164,1249,1249,1039,2,0,0,0,0,0,0,Sword of Sacrifice,Sword of Sacrifice,164,card/7,77,0,1,5,10,0,5,2,1,2,0,0,0,0,80,996,802,533,431,9,7,5,4,55000,Great Sword of Embracing Sacrifice Description,2,0,12,100,5500,0,0,0,0,1,0
165,1250,1250,1041,20,0,0,0,0,0,0,Oblivion's Intent,Oblivion's Intent,165,card/0,78,0,1,6,11,0,3,2,1,2,0,0,0,0,60,540,434,194,236,7,5,2,3,5000,Forgotten Intention Description,0,0,12,100,200,0,0,0,0,1,0
166,1250,1250,1041,20,0,0,0,0,0,0,Oblivion's Intent,Oblivion's Intent,166,card/7,78,0,1,6,11,0,4,2,1,2,0,0,0,0,70,808,651,354,433,8,7,3,4,18500,Forgotten Intention Description,1,0,12,100,1600,0,0,0,0,1,0
167,1250,1250,1041,20,0,0,0,0,0,0,Oblivion's Intent,Oblivion's Intent,167,card/7,78,0,1,6,11,0,5,2,1,2,0,0,0,0,80,999,805,436,534,9,7,4,4,55000,Forgotten Intention Description,2,0,12,100,5500,0,0,0,0,1,0
168,1248,1248,1042,23,0,0,0,0,0,0,Decimation Spear,Decimation Spear,168,card/0,79,0,1,8,18,0,3,2,1,2,0,0,0,0,60,399,488,197,239,5,6,2,3,5000,Lacerating Spear Description,0,0,11,100,200,0,0,0,0,1,0
169,1248,1248,1042,23,0,0,0,0,0,0,Decimation Spear,Decimation Spear,169,card/7,79,0,1,8,18,0,4,2,1,2,0,0,0,0,70,605,742,329,401,6,8,3,4,18500,Lacerating Spear Description,1,0,11,100,1600,0,0,0,0,1,0
170,1248,1248,1042,23,0,0,0,0,0,0,Decimation Spear,Decimation Spear,170,card/7,79,0,1,8,18,0,5,2,1,2,0,0,0,0,80,735,905,394,484,6,8,3,4,55000,Lacerating Spear Description,2,0,11,100,5500,0,0,0,0,1,0
171,1349,1349,1043,265,0,0,0,0,0,0,Reluctant Rendezvous,Reluctant Rendezvous,171,card/0,80,0,1,1,1,0,3,2,1,2,0,0,0,0,60,433,347,190,232,5,4,2,3,5000,Reluctant Rendezvous Description,0,0,10,100,200,0,0,0,0,1,0
172,1349,1349,1043,265,0,0,0,0,0,0,Reluctant Rendezvous,Reluctant Rendezvous,172,card/7,80,0,1,1,1,0,4,2,1,2,0,0,0,0,70,673,541,294,360,7,6,3,3,18500,Reluctant Rendezvous Description,1,0,10,100,1600,0,0,0,0,1,0
173,1365,1365,1035,340,0,0,0,0,0,0,Study of Yggdrasil,Study of Yggdrasil,173,card/0,81,0,1,2,4,0,3,2,1,2,0,0,0,0,60,435,349,192,234,5,4,2,3,5000,Study of the World Tree Description,0,0,10,100,200,0,0,0,0,1,0
174,1365,1365,1035,340,0,0,0,0,0,0,Study of Yggdrasil,Study of Yggdrasil,174,card/7,81,0,1,2,4,0,4,2,1,2,0,0,0,0,70,675,543,296,362,7,6,3,3,18500,Study of the World Tree Description,1,0,10,100,1600,0,0,0,0,1,0
175,1337,1337,1045,247,0,0,0,0,0,0,Staff of Insanity,Staff of Insanity,175,card/0,82,0,1,4,6,0,3,2,1,2,0,0,0,0,60,334,267,183,148,4,3,2,1,5000,Fanatic's Staff Description,0,0,8,100,200,0,0,0,0,1,0
176,1337,1337,1045,247,0,0,0,0,0,0,Staff of Insanity,Staff of Insanity,176,card/8,82,0,1,4,6,0,4,2,1,2,0,0,0,0,70,546,439,296,239,6,4,3,2,18500,Fanatic's Staff Description,1,0,8,100,1600,0,0,0,0,1,0
177,1248,1248,1042,23,0,0,0,0,0,0,Crystal Ball,Crystal Ball,177,card/0,83,0,1,3,5,0,3,2,1,2,0,0,0,0,60,357,435,196,238,4,5,2,3,5000,Crystal Ball Description,0,0,10,100,200,0,0,0,0,1,0
178,1248,1248,1042,23,0,0,0,0,0,0,Crystal Ball,Crystal Ball,178,card/8,83,0,1,3,5,0,4,2,1,2,0,0,0,0,70,551,675,300,366,6,7,3,3,18500,Crystal Ball Description,1,0,10,100,1600,0,0,0,0,1,0
179,1249,1249,1041,2,0,0,0,0,0,0,Loving Blades,Loving Blades,179,card/0,84,0,1,5,7,0,3,2,1,2,0,0,0,0,60,390,313,176,213,5,4,2,2,5000,Lovesick Blade Description,0,0,9,100,200,0,0,0,0,1,0
180,1249,1249,1041,2,0,0,0,0,0,0,Loving Blades,Loving Blades,180,card/8,84,0,1,5,7,0,4,2,1,2,0,0,0,0,70,605,486,264,323,6,5,2,3,18500,Lovesick Blade Description,1,0,9,100,1600,0,0,0,0,1,0
181,1250,1250,1041,20,0,0,0,0,0,0,Maul of Carnage,Maul of Carnage,181,card/0,85,0,1,6,11,0,3,2,1,2,0,0,0,0,60,382,305,207,166,5,4,2,2,5000,Ashura's Great Hammer Description,0,0,9,100,200,0,0,0,0,1,0
182,1250,1250,1041,20,0,0,0,0,0,0,Maul of Carnage,Maul of Carnage,182,card/8,85,0,1,6,11,0,4,2,1,2,0,0,0,0,70,607,488,327,264,6,5,3,2,18500,Ashura's Great Hammer Description,1,0,9,100,1600,0,0,0,0,1,0
183,1255,1255,1032,5,0,0,0,0,0,0,Fairy Blaster,Fairy Blaster,183,card/0,86,0,1,7,14,0,3,2,1,2,0,0,0,0,60,311,380,209,168,4,5,2,2,5000,Fairy Blaster Description,0,0,9,100,200,0,0,0,0,1,0
184,1255,1255,1032,5,0,0,0,0,0,0,Fairy Blaster,Fairy Blaster,184,card/8,86,0,1,7,14,0,4,2,1,2,0,0,0,0,70,494,605,329,266,5,6,3,2,18500,Fairy Blaster Description,1,0,9,100,1600,0,0,0,0,1,0
185,1248,1248,1042,23,0,0,0,0,0,0,Maiden's Purity,Maiden's Purity,185,card/0,87,0,1,8,19,0,3,2,1,2,0,0,0,0,60,313,382,211,170,4,5,2,2,5000,Maiden's Purity Description,0,0,9,100,200,0,0,0,0,1,0
186,1248,1248,1042,23,0,0,0,0,0,0,Maiden's Purity,Maiden's Purity,186,card/8,87,0,1,8,19,0,4,2,1,2,0,0,0,0,70,496,607,331,268,5,6,3,2,18500,Maiden's Purity Description,1,0,9,100,1600,0,0,0,0,1,0
187,1255,1255,1042,5,0,0,0,0,0,0,Vigilante's Pride,Vigilante's Pride,187,card/0,88,0,1,7,16,0,3,2,1,2,0,0,0,0,60,357,435,196,238,4,5,2,3,5000,Vigilante's Pride Description,0,0,10,100,200,0,0,0,0,1,0
188,1255,1255,1042,5,0,0,0,0,0,0,Vigilante's Pride,Vigilante's Pride,188,card/8,88,0,1,7,16,0,4,2,1,2,0,0,0,0,70,551,675,300,366,6,7,3,3,18500,Vigilante's Pride Description,1,0,10,100,1600,0,0,0,0,1,0
189,2208,2208,989,2217,0,0,0,0,0,0,Discord,Discord,189,card/0,89,0,1,1,3,0,5,2,64,2,0,0,0,0,80,1389,925,500,742,13,8,4,6,55000,Dissonance Explanation,0,0,16,1000,5500,0,0,0,0,1,0
190,2208,2208,989,2217,0,0,0,0,0,0,Discord,Discord,190,card/8,89,0,1,1,3,0,6,2,64,2,0,0,0,0,120,2085,1386,740,1106,12,8,4,6,150000,Dissonance Explanation,1,0,16,1000,10000,0,0,0,0,1,0
191,2212,2212,986,2221,0,0,0,0,0,0,Record of Humanity,Record of Humanity,191,card/0,90,0,1,2,4,0,5,2,64,2,0,0,0,0,80,1381,917,492,734,13,8,4,6,55000,Record of Human Behavior Description,0,0,16,1000,5500,0,0,0,0,1,0
192,2212,2212,986,2221,0,0,0,0,0,0,Record of Humanity,Record of Humanity,192,card/8,90,0,1,2,4,0,6,2,64,2,0,0,0,0,120,2087,1388,742,1108,12,8,4,6,150000,Record of Human Behavior Description,1,0,16,1000,10000,0,0,0,0,1,0
193,1344,1344,989,253,0,0,0,0,0,0,Naive Miracle Staff,Naive Miracle Staff,193,card/0,91,0,1,4,6,0,5,2,64,2,0,0,0,0,80,1383,919,738,492,13,8,6,4,55000,Naive Miracle Staff Description,0,0,16,1000,5500,0,0,0,0,1,0
194,1344,1344,989,253,0,0,0,0,0,0,Naive Miracle Staff,Naive Miracle Staff,194,card/8,91,0,1,4,6,0,6,2,64,2,0,0,0,0,120,2089,1390,1112,742,12,8,6,4,150000,Naive Miracle Staff Description,1,0,16,1000,10000,0,0,0,0,1,0
195,3286,3286,974,2216,0,0,0,0,0,0,Dragon God's Prayer,Dragon God's Prayer,195,card/0,92,0,1,3,5,0,5,2,64,2,0,0,0,0,80,925,1381,496,738,8,13,4,6,55000,Prayers to the Dragon God Description,0,0,16,1000,5500,0,0,0,0,1,0
196,3286,3286,974,2216,0,0,0,0,0,0,Dragon God's Prayer,Dragon God's Prayer,196,card/8,92,0,1,3,5,0,6,2,64,2,0,0,0,0,120,1396,2087,746,1112,8,12,4,6,150000,Prayers to the Dragon God Description,1,0,16,1000,10000,0,0,0,0,1,0
197,595,595,973,74,0,0,0,0,0,0,Sword of Love and Hate,Sword of Love and Ha,197,card/0,93,0,1,5,8,0,5,2,64,2,0,0,0,0,80,1387,923,742,496,13,8,6,4,55000,Blade of Love and Hate Description,0,0,16,1000,5500,0,0,0,0,1,0
198,595,595,973,74,0,0,0,0,0,0,Sword of Love and Hate,Sword of Love and Ha,198,card/8,93,0,1,5,8,0,6,2,64,2,0,0,0,0,120,2093,1394,1116,746,12,8,6,4,150000,Blade of Love and Hate Description,1,0,16,1000,10000,0,0,0,0,1,0
199,3261,3261,972,2818,0,0,0,0,0,0,The Lord's Hammer,The Lord's Hammer,199,card/0,94,0,1,6,11,0,5,2,64,2,0,0,0,0,80,1481,787,744,498,13,7,6,4,55000,The Lord's Hammer Description,0,0,16,1000,5500,0,0,0,0,1,0
200,3261,3261,972,2818,0,0,0,0,0,0,The Lord's Hammer,The Lord's Hammer,200,card/8,94,0,1,6,11,0,6,2,64,2,0,0,0,0,120,2224,1178,1108,738,13,6,6,4,150000,The Lord's Hammer Description,1,0,16,1000,10000,0,0,0,0,1,0
201,1301,1301,974,77,0,0,0,0,0,0,Death God's Bow,Death God's Bow,201,card/0,95,0,1,7,17,0,5,2,64,2,0,0,0,0,80,921,1377,492,734,8,13,4,6,55000,Bow of the God of Death Description,0,0,16,1000,5500,0,0,0,0,1,0
