skillMstId,category,setEffectSeriesId,name,description,attackEffect,sp,maxLevel,resourceName,type,typeLabel,primaryIcon,secondaryIcon,rangeIcon,autoSkillPercentageType
1934,4,0,Smash,Deals 70% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1935,4,0,Shake Free,Deals 70% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1936,4,0,Smash,Deals 110% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1937,4,0,Shake Free,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1938,4,0,Smash,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1939,4,0,Must Protect!,Increases 1 ally's P.ATK by 3%.,0,0,15,,41,Single Ally/Self,0,0,0,0
1940,4,0,Shockwaves Through the Land!,Deals 80% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1941,4,0,Trespasser!,Removes all debuffs from oneself.,0,0,15,,196,Single Ally,0,0,0,0
1942,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1943,4,0,,Increases HP recovery of 1 ally by 15%.,0,0,15,,35,Single Ally/Self,0,0,0,0
1944,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1945,4,0,My Family,Deals 70% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1946,4,0,Where are you?,Deals 50% P.DMG to 1 enemy.\nIncreases own HP recovery by 100%.,0,0,15,,3,Single Enemy/Self,0,0,0,0
1947,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1948,4,0,The Kind Prince,Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1949,4,0,Waiting,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
1950,4,0,At the Castle,Increases 1 ally's P.ATK by 10%.,0,0,15,,41,Single Ally/Self,0,0,0,0
1951,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1952,4,0,How Enviable,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1953,4,0,Why Only Me?,Increases 1 ally's P.DEF and M.DEF by 6%.,0,0,15,,41,Single Ally/Self,0,0,0,0
1954,4,0,I Hate You,Deals 100% M.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1955,4,0,,Deals 90% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1956,4,0,,Deals 90% P.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1957,4,0,I Want to Tie You Down,Halves 5 enemies' P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1958,4,0,,Deals 110% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1959,4,0,,Deals 80% M.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1960,4,0,I Want Him to Myself,Deals 70% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1961,4,0,I Was Crushed,Halves 5 enemies' M.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1962,4,0,,Deals 50% M.DMG to 2 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1963,4,0,,Deals 50% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1964,4,0,Poison Apple,Increases 1 ally's M.ATK by 10%.,0,0,15,,41,Single Ally,0,0,0,0
1965,4,0,,Deals 50% P.DMG to 2 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1966,4,0,Time to Play!,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1967,4,0,,Halves 5 enemies' P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1968,4,0,Time to Play!,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1969,4,0,,Deals 50% P.DMG to 2 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1970,4,0,"Burn, Stab, Behead!",Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1971,4,0,,Halves 5 enemy's P.ATK and P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1972,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1973,4,0,,Deals 50% M.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1974,4,0,,Increases 1 ally's M.ATK by 10%.,0,0,15,,41,Single Ally,0,0,0,0
1975,4,0,My Magic Wore Off,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
1976,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1977,4,0,,Deals 50% P.DMG to 2 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1978,4,0,Command Me,Increases HP recovery of 1 ally by 10%.,0,0,15,,35,Single Ally/Self,0,0,0,0
1979,4,0,,Halves 5 enemies' P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1980,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1981,4,0,,Deals 50% M.DMG to 2 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1982,4,0,Give Me a Cruel Command,Deals 50% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1983,4,0,Command Me,Increases HP recovery of 1 ally by 15%.,0,0,15,,35,Single Ally/Self,0,0,0,0
1984,4,0,,Halves 5 enemies' M.DEF.,0,0,15,,43,All Enemies,0,0,0,0
1985,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1986,4,0,,Deals 50% P.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
1987,4,0,The True Me,Increases 1 ally's P.ATK by 10%.,0,0,15,,41,Single Ally/Self,0,0,0,0
1988,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1989,4,0,,Deals 50% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1990,4,0,Zzzzzzzzzz,Increases HP recovery of 1 ally by 10%.,0,0,15,,35,Single Ally/Self,0,0,0,0
1991,4,0,Let Me Sleep,Deals 70% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1992,4,0,,Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1993,4,0,,Halves 1 enemy's P.ATK and P.DEF.,0,0,15,,43,Single Enemy,0,0,0,0
1994,4,0,You Woke Me Up!,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
1995,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
1996,4,0,,Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
1997,4,0,,Increases 1 ally's P.ATK by 10%.,0,0,15,,41,Single Ally/Self,0,0,0,0
1998,4,0,What a Disgrace,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
2002,1,0,Inferno of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
2006,1,0,Holy Knight's Hymn (III),Greatly increases 1 ally's P.DEF and M.DEF.,0,17,15,,41,Single Ally/Self,13,0,1,0
2007,4,0,Evil Blaze of Assault (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,22,15,,6,multiple enemies,2,6,2,0
2010,4,0,Inferno of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
2012,4,0,Healing Light (III),Greatly restores HP to 1 ally.,0,18,15,,35,Single Ally/Self,3,0,1,0
2014,4,0,Holy Knight's Hymn (III),Greatly increases 1 ally's P.DEF and M.DEF.,0,17,15,,41,Single Ally/Self,13,0,1,0
2015,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2016,4,0,,Increases 1 ally's P.ATK by 50%.,0,0,15,,41,Single Ally/Self,0,0,0,0
2017,1,0,Torch of Destruction (I),Deals slight P.DMG to 1 enemy.,0,14,15,,1,Single Enemy,1,0,1,0
2018,1,0,Healing Light (I),Slightly restores HP to 1 ally.,0,14,15,,35,Single Ally/Self,3,0,1,0
2019,4,0,Torch of Destruction (I),Deals slight P.DMG to 1 enemy.,0,14,15,,1,Single Enemy,1,0,1,0
2020,4,0,Healing Light (I),Slightly restores HP to 1 ally.,0,14,15,,35,Single Ally/Self,3,0,1,0
2021,1,0,Sorcerer's Rondo (III),Greatly increases M.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,6,0,2,0
2022,1,0,Evil Blaze of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,multiple enemies,2,7,2,0
2023,1,0,Incantation of Demolition (II),Reduces P.DEF of 2 enemies.,0,25,15,,43,multiple enemies,15,0,3,0
2025,4,0,Sorcerer's Rondo (III),Greatly increases M.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,6,0,2,0
2026,4,0,Evil Blaze of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,multiple enemies,2,7,2,0
2027,4,0,Incantation of Demolition (II),Reduces P.DEF of 2 enemies.,0,25,15,,43,multiple enemies,15,0,3,0
2031,1,0,Warrior's Rondo (III),Greatly increases P.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,4,0,2,0
2033,1,0,Incantation of Disenchantment (II),Reduces M.DEF of 2 enemies.,0,25,15,,43,multiple enemies,17,0,3,0
2037,4,0,Warrior's Rondo (III),Greatly increases P.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,4,0,2,0
2039,4,0,Incantation of Disenchantment (II),Reduces M.DEF of 2 enemies.,0,25,15,,43,multiple enemies,17,0,3,0
2046,1,0,Breath of Protection (III),Greatly restores HP to 1 ally.\nSlightly increases ally's P.DEF.,0,19,15,,37,Single Ally/Self,3,5,1,0
2047,1,0,Evil Ember of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
2050,1,0,Evil Thunder of Assault (I),Deals slight M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,multiple enemies,2,6,2,0
2054,4,0,Breath of Protection (III),Greatly restores HP to 1 ally.\nSlightly increases ally's P.DEF.,0,19,15,,37,Single Ally/Self,3,5,1,0
2055,4,0,Evil Ember of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
2058,4,0,Evil Thunder of Assault (I),Deals slight M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,multiple enemies,2,6,2,0
2062,4,0,Head-On Collision,Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2063,4,0,,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2064,4,0,,"Increases HP recovery of 1 ally by 20%.\nIncreases ally's P.ATK, M.ATK, P.DEF, and M.DEF by 5%. ",0,0,15,,37,Single Ally/Self,0,0,0,0
2065,4,0,Alarm Activation,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
2066,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2067,4,0,,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2068,4,0,Time to Work,Increases 1 ally's P.ATK and P.DEF by 20%.,0,0,15,,41,Single Ally/Self,0,0,0,0
2069,4,0,I Don't Want to Work,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
2070,4,0,,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
2071,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2072,4,0,,Deals 150% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2073,4,0,Don't Eat Me!,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
2074,4,0,I'm Still Alive!,"Increases P.ATK, M.ATK, P.DEF, and M.DEF of 5 allies by 10%.",0,0,15,,41,All Allies/Self,0,0,0,0
2075,0,0,Human Hunter's Soul,Increases skill effectiveness for humans.,0,0,0,,0,own,0,0,0,0
2076,4,0,,Increases P.ATK and M.ATK of 5 allies by 20%.,0,0,15,,41,All Allies/Self,0,0,0,0
2077,4,0,,Increases P.DEF and M.DEF of 5 allies by 20%.,0,0,15,,41,All Allies/Self,0,0,0,0
2078,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2079,4,0,,Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2080,4,0,I'm Dead...Again,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
2081,4,0,,"Increases HP recovery of 1 ally by 10,000%.",0,0,15,,35,Single Ally/Self,0,0,0,0
2085,1,0,Warrior's Waltz (I),Slightly increases P.ATK of 1 ally.,0,12,15,,41,Single Ally/Self,4,0,1,0
2089,4,0,Warrior's Waltz (I),Slightly increases P.ATK of 1 ally.,0,12,15,,41,Single Ally/Self,4,0,1,0
2090,4,0,You Can Still Take More!?,Deals 200% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2091,1,0,Icicle of Assault (IV),Deals massive P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,20,15,,5,Single Enemy/Self,1,4,1,0
2092,1,0,Breath of Protection (IV),Massively restores HP to 1 ally.\nSlightly increases ally's P.DEF.,0,20,15,,37,Single Ally/Self,3,5,1,0
2093,4,0,Icicle of Assault (IV),Deals massive P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,20,15,,5,Single Enemy/Self,1,4,1,0
2094,4,0,Breath of Protection (IV),Massively restores HP to 1 ally.\nSlightly increases ally's P.DEF.,0,20,15,,37,Single Ally/Self,3,5,1,0
2095,1,0,Lightning of Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
2101,1,0,Evil Hail of Assault (II),Deals M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy,2,6,1,0
2103,4,0,Lightning of Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
2109,4,0,Evil Hail of Assault (II),Deals M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy,2,6,1,0
2110,4,0,Holy Knight's Gospel (I),Slightly increases 2 allies' P.DEF and M.DEF.,0,23,15,,41,Multiple Allies/Self,13,0,3,0
2120,4,0,Sorcerer's Waltz (IV),Massively increases 1 ally's M.ATK.,0,18,15,,41,Single Ally/Self,6,0,1,0
2121,1,0,Barrier Master's Nocturne (III),Greatly increases M.DEF of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,7,0,2,0
2122,4,0,Barrier Master's Nocturne (III),Greatly increases M.DEF of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,7,0,2,0
2141,1,0,Conflagration of Revenge (III),Deals great P.DMG to 1 to 2 enemies.\n150% effect when at a disadvantage.,0,22,15,,20,multiple enemies,1,28,2,0
2143,1,0,Icicle of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
2145,4,0,Massacrist's Banishment (Fire),Deals great P.DMG to 1 to 2 enemies.\nDeals 150% DMG when the enemy is of the Human type.,0,22,15,,125,multiple enemies,1,33,2,0
2147,4,0,Icicle of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
2149,1,0,Evil Gust of Assault (III),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy,2,6,1,0
2151,1,0,Warrior's Elegy (IV),Massively increases 1 ally's P.ATK.\n150% effect when at a disadvantage.,0,22,15,,45,Single Ally/Self,4,28,1,0
2155,4,0,Evil Gust of Assault (III),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy,2,6,1,0
2163,4,0,Lightning of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
2167,1,0,Lightning of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
2172,1,0,Gale of Destruction (III),Deals great P.DMG to 1 enemy.,0,16,15,,1,Single Enemy,1,0,1,0
2173,1,0,Inferno of Leeching (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,1,3,2,0
2174,1,0,Evil Ember of Assault (II),Deals M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy/Self,2,6,1,0
2175,1,0,Inferno of Exorcism (II),Deals M.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,2,0,2,0
2176,1,0,Torrent of Destruction (II),Deals P.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,1,0,2,0
2177,1,0,Gale of Destruction (II),Deals P.DMG to 1 enemy.,0,14,15,,1,Single Enemy,1,0,1,0
2178,1,0,Wave of Exorcism (II),Deals M.DMG to 1 enemy.,0,14,15,,1,Single Enemy,2,0,1,0
2179,4,0,Gale of Destruction (III),Deals great P.DMG to 1 enemy.,0,16,15,,1,Single Enemy,1,0,1,0
2180,4,0,Inferno of Leeching (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,1,3,2,0
2181,4,0,Evil Ember of Assault (II),Deals M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy/Self,2,6,1,0
2182,4,0,Inferno of Exorcism (II),Deals M.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,2,0,2,0
2183,4,0,Torrent of Destruction (II),Deals P.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,1,0,2,0
2184,4,0,Gale of Destruction (II),Deals P.DMG to 1 enemy.,0,14,15,,1,Single Enemy,1,0,1,0
2185,4,0,Wave of Exorcism (II),Deals M.DMG to 1 enemy.,0,14,15,,1,Single Enemy,2,0,1,0
2193,4,0,Barrier Master's Nocturne (II),Increases M.DEF of 1 to 2 allies.,0,19,15,,42,Multiple Allies/Self,7,0,2,0
2201,1,0,Barrier Master's Nocturne (II),Increases M.DEF of 1 to 2 allies.,0,19,15,,42,Multiple Allies/Self,7,0,2,0
2203,3,0,Armor Repair (II),Chance to increase P.DEF and M.DEF of 1 ally in the vanguard when giving support.,0,0,15,,504,own,0,0,0,1
2205,1,0,Blaze of Hatred (III),Deals great P.DMG to 1 enemy.\nThe effect increases by 150% when at a disadvantage.,0,19,15,,19,Single Enemy,1,28,1,0
2206,1,0,Angel's Sigh (III),Greatly restores HP\nand 20 SP to 1 ally.,0,20,15,,270,Single Ally/Self,3,31,1,0
2207,1,0,Evil Hail of Vengeance (III),Deals great M.DMG on 1 to 2 enemies.\nAlways strikes 2 enemies when at a disadvantage.,0,23,15,,271,multiple enemies,2,32,2,0
2208,1,0,Warrior's Waltz (IV),Massively increases 1 ally's P.ATK.,0,18,15,,41,Single Ally/Self,4,0,1,0
2209,1,0,Evil Gale of Exorcism (I),Deals slight M.DMG to 1 enemy.,0,14,15,,1,Single Enemy,2,0,1,0
2210,1,0,Flash of Hatred (III),Deals great M.DMG to 1 enemy.\nThe effect increases by 150% when at a disadvantage.,0,19,15,,19,Single Enemy,2,28,1,0
2211,1,0,Curse of Rust (I),Slightly reduces P.ATK of 1 enemy.,0,14,15,,43,Single Enemy,14,0,1,0
2212,1,0,Curse of Rust (IV),Massively reduces 1 enemy's P.ATK.,0,18,15,,43,Single Enemy,14,0,1,0
2213,3,0,Resurrection (II),Chance to greatly increase support effects when giving support.\nThe effect is increased further when at a disadvantage.,0,0,15,,507,own,0,0,0,1
2214,4,0,Torch of Destruction (IV),Deals massive P.DMG to 1 enemy.,0,18,15,,1,Single Enemy,1,0,1,0
2215,4,0,Angel's Sigh (III),Greatly restores HP\nand 20 SP to 1 ally.,0,20,15,,270,Single Ally/Self,3,31,1,0
2216,4,0,Torrent of Exorcism (III),Deals great M.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,2,0,2,0
2217,4,0,Warrior's Waltz (IV),Massively increases 1 ally's P.ATK.,0,18,15,,41,Single Ally/Self,4,0,1,0
2218,4,0,Evil Gale of Exorcism (I),Deals slight M.DMG to 1 enemy.,0,14,15,,1,Single Enemy,2,0,1,0
2219,4,0,Gale of Exorcism (IV),Deals massive M.DMG to 1 enemy.,0,18,15,,1,Single Enemy,2,0,1,0
2220,4,0,Curse of Rust (I),Slightly reduces P.ATK of 1 enemy.,0,14,15,,43,Single Enemy,14,0,1,0
2221,4,0,Curse of Rust (IV),Massively reduces 1 enemy's P.ATK.,0,18,15,,43,Single Enemy,14,0,1,0
2222,1,0,Flame God's Force (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK and M.ATK.,0,22,15,,8,multiple enemies,1,18,2,0
2225,1,0,Rampart of Heat (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
2226,4,0,Flame God's Force (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK and M.ATK.,0,22,15,,8,multiple enemies,1,18,2,0
2229,4,0,Rampart of Heat (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
2230,4,0,Happy New Year,Halves P.DEF and M.DEF of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2231,4,0,Happy New Year to You Too,Deals 180% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2241,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2242,4,0,,"Deals 150% P.DMG to 1 enemy\nand halves the enemy's P.ATK, M.ATK, P.DEF and M.DEF.",0,0,15,,7,Single Enemy,0,0,0,0
2243,4,0,1%,Deals 10% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2244,4,0,60%,Deals 70% P.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
2245,4,0,80%,Deals 100% P.DMG to 4 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
2246,4,0,100%,Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2247,4,0,120%,"Deals 1,000% P.DMG to 5 enemies\nand halves the enemy's P.ATK, M.ATK, P.DEF and M.DEF.",0,0,15,,7,All Enemies,0,0,0,0
2249,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2250,4,0,,Deals 150% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2251,4,0,,Increases P.DEF of 1 ally by 50%.,0,0,15,,41,Single Ally/Self,0,0,0,0
2252,4,0,…,Deals 150% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2253,1,0,Inferno Assault (II),Deals P.DMG to 1 to 2 enemies.\nSlightly increases own P.ATK.,0,20,15,,6,Multiple Enemies/Self,1,4,2,0
2254,1,0,Inferno Protection (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF.,0,22,15,,6,Multiple Enemies/Self,1,5,2,0
2255,1,0,Hero's Harmony (III),Greatly increases P.ATK and M.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,8,0,2,0
2260,1,0,Knight's Nocturne (II),Increases P.DEF of 1 to 2 allies.,0,19,15,,42,Multiple Allies/Self,5,0,2,0
2262,4,0,Inferno Assault (II),Deals P.DMG to 1 to 2 enemies.\nSlightly increases own P.ATK.,0,20,15,,6,Multiple Enemies/Self,1,4,2,0
2263,4,0,Inferno Protection (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF.,0,22,15,,6,Multiple Enemies/Self,1,5,2,0
2264,4,0,Hero's Harmony (III),Greatly increases P.ATK and M.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,8,0,2,0
2269,4,0,Knight's Nocturne (II),Increases P.DEF of 1 to 2 allies.,0,19,15,,42,Multiple Allies/Self,5,0,2,0
2271,3,0,Assistance Support (III),Chance to greatly increase support effects when giving support.,0,0,15,,86,own,0,0,0,1
2272,3,0,Recover P.ATK (II),Chance to increases P.ATK of 1 ally in the vanguard when restoring HP.,0,0,15,,502,own,0,0,0,1
2273,4,0,Happy New Year,Halves P.DEF and M.DEF of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2274,4,0,Happy New Year to You Too,Deals 200% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2275,4,0,Happy New Year,Halves P.DEF and M.DEF of 5 enemies.,0,0,15,,43,All Enemies,0,0,0,0
2276,4,0,Happy New Year to You Too,Deals 240% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2280,1,0,Sorcerer's Rondo (II),Increases M.ATK of 2 allies.,0,25,15,,41,Multiple Allies/Self,6,0,3,0
2286,4,0,Sorcerer's Rondo (II),Increases M.ATK of 2 allies.,0,25,15,,41,Multiple Allies/Self,6,0,3,0
2291,4,0,Mental Unification,"Increases P.ATK, M.ATK, P.DEF, and M.DEF of 1 ally by 100%.",0,0,15,,41,Single Ally/Self,0,0,0,0
2293,4,0,She's Cute,Halves 1 enemy's P.DEF.,0,0,15,,43,Single Enemy,0,0,0,0
2294,4,0,He's Handsome,Halves M.DEF of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2295,4,0,The Best in the World,Increases P.DEF and M.DEF of 5 allies by 20%.,0,0,15,,41,All Allies/Self,0,0,0,0
2296,4,0,To a World Just for the Two of Us,Increases HP recovery of 5 allies by 20%.,0,0,15,,35,All Allies/Self,0,0,0,0
2297,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2298,4,0,,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2299,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2300,4,0,,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2301,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2302,4,0,,Halves P.ATK and M.ATK of 5 enemies.,0,0,15,,43,All Enemies,0,0,0,0
2303,4,0,,Halves 5 enemies' P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
2304,4,0,,"Increases P.ATK, M.ATK, P.DEF, and M.DEF of 1 ally by 10%.",0,0,15,,41,Single Ally/Self,0,0,0,0
